SessionID,DateKey,OperatingRoomID,DepartmentID,SessionType,PlannedStartDateTime,PlannedEndDateTime,PlannedMinutes,AvailableMinutes,IsEmergencySession
SES000262,20220131,OR10,D03,Full Day,2022-01-31 08:00:00,2022-01-31 17:00:00,540,510,0
SES000263,20220131,OR11,D01,Full Day,2022-01-31 08:00:00,2022-01-31 17:00:00,540,510,0
SES000264,20220131,OR12,D01,Full Day,2022-01-31 08:00:00,2022-01-31 17:00:00,540,510,0
SES000265,20220201,OR01,D01,Full Day,2022-02-01 08:00:00,2022-02-01 17:00:00,540,510,0
SES000266,20220201,OR02,D02,Full Day,2022-02-01 08:00:00,2022-02-01 17:00:00,540,510,0
SES000267,20220201,OR03,D07,Full Day,2022-02-01 08:00:00,2022-02-01 17:00:00,540,510,0
SES000268,20220201,OR04,D07,Full Day,2022-02-01 08:00:00,2022-02-01 17:00:00,540,510,0
SES000269,20220201,OR05,D02,Morning,2022-02-01 08:00:00,2022-02-01 12:30:00,270,250,0
SES000270,20220201,OR06,D01,Full Day,2022-02-01 08:00:00,2022-02-01 17:00:00,540,510,0
SES000271,20220201,OR07,D10,Full Day,2022-02-01 08:00:00,2022-02-01 17:00:00,540,510,0
SES000272,20220201,OR08,D06,Full Day,2022-02-01 08:00:00,2022-02-01 17:00:00,540,510,0
SES000273,20220201,OR09,D09,Emergency,2022-02-01 08:00:00,2022-02-01 17:00:00,540,510,1
SES000274,20220201,OR10,D07,Full Day,2022-02-01 08:00:00,2022-02-01 17:00:00,540,510,0
SES000275,20220201,OR11,D02,Afternoon,2022-02-01 13:00:00,2022-02-01 17:00:00,240,225,0
SES000276,20220201,OR12,D02,Full Day,2022-02-01 08:00:00,2022-02-01 17:00:00,540,510,0
SES000277,20220202,OR01,D06,Full Day,2022-02-02 08:00:00,2022-02-02 17:00:00,540,510,0
SES000278,20220202,OR02,D02,Full Day,2022-02-02 08:00:00,2022-02-02 17:00:00,540,510,0
SES000279,20220202,OR03,D07,Full Day,2022-02-02 08:00:00,2022-02-02 17:00:00,540,510,0
SES000280,20220202,OR04,D06,Full Day,2022-02-02 08:00:00,2022-02-02 17:00:00,540,510,0
SES000281,20220202,OR05,D01,Full Day,2022-02-02 08:00:00,2022-02-02 17:00:00,540,510,0
SES000282,20220202,OR06,D10,Morning,2022-02-02 08:00:00,2022-02-02 12:30:00,270,250,0
SES000283,20220202,OR07,D01,Full Day,2022-02-02 08:00:00,2022-02-02 17:00:00,540,510,0
SES000284,20220202,OR08,D06,Full Day,2022-02-02 08:00:00,2022-02-02 17:00:00,540,510,0
SES000285,20220202,OR09,D10,Emergency,2022-02-02 08:00:00,2022-02-02 17:00:00,540,510,1
SES000286,20220202,OR10,D06,Full Day,2022-02-02 08:00:00,2022-02-02 17:00:00,540,510,0
SES000287,20220202,OR11,D06,Full Day,2022-02-02 08:00:00,2022-02-02 17:00:00,540,510,0
SES000288,20220202,OR12,D01,Full Day,2022-02-02 08:00:00,2022-02-02 17:00:00,540,510,0
SES000289,20220203,OR01,D08,Full Day,2022-02-03 08:00:00,2022-02-03 17:00:00,540,510,0
SES000290,20220203,OR02,D01,Full Day,2022-02-03 08:00:00,2022-02-03 17:00:00,540,510,0
SES000291,20220203,OR03,D07,Afternoon,2022-02-03 13:00:00,2022-02-03 17:00:00,240,225,0
SES000292,20220203,OR04,D04,Full Day,2022-02-03 08:00:00,2022-02-03 17:00:00,540,510,0
SES000293,20220203,OR05,D04,Full Day,2022-02-03 08:00:00,2022-02-03 17:00:00,540,510,0
SES000294,20220203,OR06,D08,Full Day,2022-02-03 08:00:00,2022-02-03 17:00:00,540,510,0
SES000295,20220203,OR07,D01,Morning,2022-02-03 08:00:00,2022-02-03 12:30:00,270,250,0
SES000296,20220203,OR08,D06,Afternoon,2022-02-03 13:00:00,2022-02-03 17:00:00,240,225,0
SES000297,20220203,OR09,D09,Emergency,2022-02-03 08:00:00,2022-02-03 17:00:00,540,510,1
SES000298,20220203,OR10,D04,Full Day,2022-02-03 08:00:00,2022-02-03 17:00:00,540,510,0
SES000299,20220203,OR11,D10,Full Day,2022-02-03 08:00:00,2022-02-03 17:00:00,540,510,0
SES000300,20220203,OR12,D08,Full Day,2022-02-03 08:00:00,2022-02-03 17:00:00,540,510,0
SES000301,20220204,OR01,D04,Full Day,2022-02-04 08:00:00,2022-02-04 17:00:00,540,510,0
SES000302,20220204,OR02,D06,Full Day,2022-02-04 08:00:00,2022-02-04 17:00:00,540,510,0
SES000303,20220204,OR03,D08,Full Day,2022-02-04 08:00:00,2022-02-04 17:00:00,540,510,0
SES000304,20220204,OR04,D01,Morning,2022-02-04 08:00:00,2022-02-04 12:30:00,270,250,0
SES000305,20220204,OR05,D02,Morning,2022-02-04 08:00:00,2022-02-04 12:30:00,270,250,0
SES000306,20220204,OR06,D06,Full Day,2022-02-04 08:00:00,2022-02-04 17:00:00,540,510,0
SES000307,20220204,OR07,D01,Full Day,2022-02-04 08:00:00,2022-02-04 17:00:00,540,510,0
SES000308,20220204,OR08,D02,Morning,2022-02-04 08:00:00,2022-02-04 12:30:00,270,250,0
SES000309,20220204,OR09,D02,Emergency,2022-02-04 08:00:00,2022-02-04 17:00:00,540,510,1
SES000310,20220204,OR10,D03,Morning,2022-02-04 08:00:00,2022-02-04 12:30:00,270,250,0
SES000311,20220204,OR11,D06,Morning,2022-02-04 08:00:00,2022-02-04 12:30:00,270,250,0
SES000312,20220204,OR12,D01,Full Day,2022-02-04 08:00:00,2022-02-04 17:00:00,540,510,0
SES000313,20220205,OR09,D01,Emergency,2022-02-05 08:00:00,2022-02-05 17:00:00,540,510,1
SES000314,20220206,OR09,D05,Emergency,2022-02-06 08:00:00,2022-02-06 17:00:00,540,510,1
SES000315,20220207,OR01,D06,Full Day,2022-02-07 08:00:00,2022-02-07 17:00:00,540,510,0
SES000316,20220207,OR02,D04,Full Day,2022-02-07 08:00:00,2022-02-07 17:00:00,540,510,0
SES000317,20220207,OR03,D01,Morning,2022-02-07 08:00:00,2022-02-07 12:30:00,270,250,0
SES000318,20220207,OR04,D06,Full Day,2022-02-07 08:00:00,2022-02-07 17:00:00,540,510,0
SES000319,20220207,OR05,D05,Full Day,2022-02-07 08:00:00,2022-02-07 17:00:00,540,510,0
SES000320,20220207,OR06,D05,Full Day,2022-02-07 08:00:00,2022-02-07 17:00:00,540,510,0
SES000321,20220207,OR07,D07,Full Day,2022-02-07 08:00:00,2022-02-07 17:00:00,540,510,0
SES000322,20220207,OR08,D06,Full Day,2022-02-07 08:00:00,2022-02-07 17:00:00,540,510,0
SES000323,20220207,OR09,D03,Emergency,2022-02-07 08:00:00,2022-02-07 17:00:00,540,510,1
SES000324,20220207,OR10,D01,Full Day,2022-02-07 08:00:00,2022-02-07 17:00:00,540,510,0
SES000325,20220207,OR11,D01,Full Day,2022-02-07 08:00:00,2022-02-07 17:00:00,540,510,0
SES000326,20220207,OR12,D07,Full Day,2022-02-07 08:00:00,2022-02-07 17:00:00,540,510,0
SES000327,20220208,OR01,D02,Full Day,2022-02-08 08:00:00,2022-02-08 17:00:00,540,510,0
SES000328,20220208,OR02,D06,Full Day,2022-02-08 08:00:00,2022-02-08 17:00:00,540,510,0
SES000329,20220208,OR03,D05,Afternoon,2022-02-08 13:00:00,2022-02-08 17:00:00,240,225,0
SES000330,20220208,OR04,D01,Full Day,2022-02-08 08:00:00,2022-02-08 17:00:00,540,510,0
SES000331,20220208,OR05,D02,Full Day,2022-02-08 08:00:00,2022-02-08 17:00:00,540,510,0
SES000332,20220208,OR06,D01,Full Day,2022-02-08 08:00:00,2022-02-08 17:00:00,540,510,0
SES000333,20220208,OR07,D02,Full Day,2022-02-08 08:00:00,2022-02-08 17:00:00,540,510,0
SES000334,20220208,OR08,D05,Afternoon,2022-02-08 13:00:00,2022-02-08 17:00:00,240,225,0
SES000335,20220208,OR09,D08,Emergency,2022-02-08 08:00:00,2022-02-08 17:00:00,540,510,1
SES000336,20220208,OR10,D09,Full Day,2022-02-08 08:00:00,2022-02-08 17:00:00,540,510,0
SES000337,20220208,OR11,D09,Full Day,2022-02-08 08:00:00,2022-02-08 17:00:00,540,510,0
SES000338,20220208,OR12,D04,Full Day,2022-02-08 08:00:00,2022-02-08 17:00:00,540,510,0
SES000339,20220209,OR01,D02,Full Day,2022-02-09 08:00:00,2022-02-09 17:00:00,540,510,0
SES000340,20220209,OR02,D10,Full Day,2022-02-09 08:00:00,2022-02-09 17:00:00,540,510,0
SES000341,20220209,OR03,D08,Full Day,2022-02-09 08:00:00,2022-02-09 17:00:00,540,510,0
SES000342,20220209,OR04,D01,Full Day,2022-02-09 08:00:00,2022-02-09 17:00:00,540,510,0
SES000343,20220209,OR05,D01,Full Day,2022-02-09 08:00:00,2022-02-09 17:00:00,540,510,0
SES000344,20220209,OR06,D05,Full Day,2022-02-09 08:00:00,2022-02-09 17:00:00,540,510,0
SES000345,20220209,OR07,D10,Full Day,2022-02-09 08:00:00,2022-02-09 17:00:00,540,510,0
SES000346,20220209,OR08,D07,Full Day,2022-02-09 08:00:00,2022-02-09 17:00:00,540,510,0
SES000347,20220209,OR09,D08,Emergency,2022-02-09 08:00:00,2022-02-09 17:00:00,540,510,1
SES000348,20220209,OR10,D02,Morning,2022-02-09 08:00:00,2022-02-09 12:30:00,270,250,0
SES000349,20220209,OR11,D04,Full Day,2022-02-09 08:00:00,2022-02-09 17:00:00,540,510,0
SES000350,20220209,OR12,D09,Full Day,2022-02-09 08:00:00,2022-02-09 17:00:00,540,510,0
SES000351,20220210,OR01,D02,Afternoon,2022-02-10 13:00:00,2022-02-10 17:00:00,240,225,0
SES000352,20220210,OR02,D06,Full Day,2022-02-10 08:00:00,2022-02-10 17:00:00,540,510,0
SES000353,20220210,OR03,D10,Full Day,2022-02-10 08:00:00,2022-02-10 17:00:00,540,510,0
SES000354,20220210,OR04,D02,Full Day,2022-02-10 08:00:00,2022-02-10 17:00:00,540,510,0
SES000355,20220210,OR05,D02,Full Day,2022-02-10 08:00:00,2022-02-10 17:00:00,540,510,0
SES000356,20220210,OR06,D01,Full Day,2022-02-10 08:00:00,2022-02-10 17:00:00,540,510,0
SES000357,20220210,OR07,D04,Full Day,2022-02-10 08:00:00,2022-02-10 17:00:00,540,510,0
SES000358,20220210,OR08,D02,Full Day,2022-02-10 08:00:00,2022-02-10 17:00:00,540,510,0
SES000359,20220210,OR09,D02,Emergency,2022-02-10 08:00:00,2022-02-10 17:00:00,540,510,1
SES000360,20220210,OR10,D06,Full Day,2022-02-10 08:00:00,2022-02-10 17:00:00,540,510,0
SES000361,20220210,OR11,D06,Full Day,2022-02-10 08:00:00,2022-02-10 17:00:00,540,510,0
SES000362,20220210,OR12,D07,Afternoon,2022-02-10 13:00:00,2022-02-10 17:00:00,240,225,0
SES000363,20220211,OR01,D06,Full Day,2022-02-11 08:00:00,2022-02-11 17:00:00,540,510,0
SES000364,20220211,OR02,D04,Afternoon,2022-02-11 13:00:00,2022-02-11 17:00:00,240,225,0
SES000365,20220211,OR03,D06,Full Day,2022-02-11 08:00:00,2022-02-11 17:00:00,540,510,0
SES000366,20220211,OR04,D08,Afternoon,2022-02-11 13:00:00,2022-02-11 17:00:00,240,225,0
SES000367,20220211,OR05,D02,Full Day,2022-02-11 08:00:00,2022-02-11 17:00:00,540,510,0
SES000368,20220211,OR06,D07,Full Day,2022-02-11 08:00:00,2022-02-11 17:00:00,540,510,0
SES000369,20220211,OR07,D02,Full Day,2022-02-11 08:00:00,2022-02-11 17:00:00,540,510,0
SES000370,20220211,OR08,D06,Full Day,2022-02-11 08:00:00,2022-02-11 17:00:00,540,510,0
SES000371,20220211,OR09,D08,Emergency,2022-02-11 08:00:00,2022-02-11 17:00:00,540,510,1
SES000372,20220211,OR10,D04,Afternoon,2022-02-11 13:00:00,2022-02-11 17:00:00,240,225,0
SES000373,20220211,OR11,D01,Full Day,2022-02-11 08:00:00,2022-02-11 17:00:00,540,510,0
SES000374,20220211,OR12,D04,Full Day,2022-02-11 08:00:00,2022-02-11 17:00:00,540,510,0
SES000375,20220212,OR09,D02,Emergency,2022-02-12 08:00:00,2022-02-12 17:00:00,540,510,1
SES000376,20220212,OR10,D10,Full Day,2022-02-12 08:00:00,2022-02-12 17:00:00,540,510,0
SES000377,20220213,OR09,D07,Emergency,2022-02-13 08:00:00,2022-02-13 17:00:00,540,510,1
SES000378,20220214,OR01,D10,Afternoon,2022-02-14 13:00:00,2022-02-14 17:00:00,240,225,0
SES000379,20220214,OR02,D02,Full Day,2022-02-14 08:00:00,2022-02-14 17:00:00,540,510,0
SES000380,20220214,OR03,D07,Full Day,2022-02-14 08:00:00,2022-02-14 17:00:00,540,510,0
SES000381,20220214,OR04,D06,Full Day,2022-02-14 08:00:00,2022-02-14 17:00:00,540,510,0
SES000382,20220214,OR05,D02,Afternoon,2022-02-14 13:00:00,2022-02-14 17:00:00,240,225,0
SES000383,20220214,OR06,D06,Full Day,2022-02-14 08:00:00,2022-02-14 17:00:00,540,510,0
SES000384,20220214,OR07,D01,Full Day,2022-02-14 08:00:00,2022-02-14 17:00:00,540,510,0
SES000385,20220214,OR08,D03,Full Day,2022-02-14 08:00:00,2022-02-14 17:00:00,540,510,0
SES000386,20220214,OR09,D08,Emergency,2022-02-14 08:00:00,2022-02-14 17:00:00,540,510,1
SES000387,20220214,OR10,D03,Morning,2022-02-14 08:00:00,2022-02-14 12:30:00,270,250,0
SES000388,20220214,OR11,D02,Full Day,2022-02-14 08:00:00,2022-02-14 17:00:00,540,510,0
SES000389,20220214,OR12,D08,Afternoon,2022-02-14 13:00:00,2022-02-14 17:00:00,240,225,0
SES000390,20220215,OR01,D04,Full Day,2022-02-15 08:00:00,2022-02-15 17:00:00,540,510,0
SES000391,20220215,OR02,D03,Full Day,2022-02-15 08:00:00,2022-02-15 17:00:00,540,510,0
SES000392,20220215,OR03,D03,Afternoon,2022-02-15 13:00:00,2022-02-15 17:00:00,240,225,0
SES000393,20220215,OR04,D10,Full Day,2022-02-15 08:00:00,2022-02-15 17:00:00,540,510,0
SES000394,20220215,OR05,D05,Full Day,2022-02-15 08:00:00,2022-02-15 17:00:00,540,510,0
SES000395,20220215,OR06,D02,Full Day,2022-02-15 08:00:00,2022-02-15 17:00:00,540,510,0
SES000396,20220215,OR07,D07,Full Day,2022-02-15 08:00:00,2022-02-15 17:00:00,540,510,0
SES000397,20220215,OR08,D07,Full Day,2022-02-15 08:00:00,2022-02-15 17:00:00,540,510,0
SES000398,20220215,OR09,D02,Emergency,2022-02-15 08:00:00,2022-02-15 17:00:00,540,510,1
SES000399,20220215,OR10,D10,Full Day,2022-02-15 08:00:00,2022-02-15 17:00:00,540,510,0
SES000400,20220215,OR11,D06,Full Day,2022-02-15 08:00:00,2022-02-15 17:00:00,540,510,0
SES000401,20220215,OR12,D10,Full Day,2022-02-15 08:00:00,2022-02-15 17:00:00,540,510,0
SES000402,20220216,OR01,D02,Full Day,2022-02-16 08:00:00,2022-02-16 17:00:00,540,510,0
SES000403,20220216,OR02,D05,Full Day,2022-02-16 08:00:00,2022-02-16 17:00:00,540,510,0
SES000404,20220216,OR03,D01,Full Day,2022-02-16 08:00:00,2022-02-16 17:00:00,540,510,0
SES000405,20220216,OR04,D09,Afternoon,2022-02-16 13:00:00,2022-02-16 17:00:00,240,225,0
SES000406,20220216,OR05,D01,Full Day,2022-02-16 08:00:00,2022-02-16 17:00:00,540,510,0
SES000407,20220216,OR06,D04,Morning,2022-02-16 08:00:00,2022-02-16 12:30:00,270,250,0
SES000408,20220216,OR07,D04,Full Day,2022-02-16 08:00:00,2022-02-16 17:00:00,540,510,0
SES000409,20220216,OR08,D08,Full Day,2022-02-16 08:00:00,2022-02-16 17:00:00,540,510,0
SES000410,20220216,OR09,D10,Emergency,2022-02-16 08:00:00,2022-02-16 17:00:00,540,510,1
SES000411,20220216,OR10,D05,Full Day,2022-02-16 08:00:00,2022-02-16 17:00:00,540,510,0
SES000412,20220216,OR11,D10,Full Day,2022-02-16 08:00:00,2022-02-16 17:00:00,540,510,0
SES000413,20220216,OR12,D09,Full Day,2022-02-16 08:00:00,2022-02-16 17:00:00,540,510,0
SES000414,20220217,OR01,D02,Morning,2022-02-17 08:00:00,2022-02-17 12:30:00,270,250,0
SES000415,20220217,OR02,D03,Morning,2022-02-17 08:00:00,2022-02-17 12:30:00,270,250,0
SES000416,20220217,OR03,D04,Afternoon,2022-02-17 13:00:00,2022-02-17 17:00:00,240,225,0
SES000417,20220217,OR04,D02,Morning,2022-02-17 08:00:00,2022-02-17 12:30:00,270,250,0
SES000418,20220217,OR05,D05,Full Day,2022-02-17 08:00:00,2022-02-17 17:00:00,540,510,0
SES000419,20220217,OR06,D04,Afternoon,2022-02-17 13:00:00,2022-02-17 17:00:00,240,225,0
SES000420,20220217,OR07,D05,Full Day,2022-02-17 08:00:00,2022-02-17 17:00:00,540,510,0
SES000421,20220217,OR08,D05,Full Day,2022-02-17 08:00:00,2022-02-17 17:00:00,540,510,0
SES000422,20220217,OR09,D07,Emergency,2022-02-17 08:00:00,2022-02-17 17:00:00,540,510,1
SES000423,20220217,OR10,D03,Full Day,2022-02-17 08:00:00,2022-02-17 17:00:00,540,510,0
SES000424,20220217,OR11,D06,Full Day,2022-02-17 08:00:00,2022-02-17 17:00:00,540,510,0
SES000425,20220217,OR12,D02,Full Day,2022-02-17 08:00:00,2022-02-17 17:00:00,540,510,0
SES000426,20220218,OR01,D01,Full Day,2022-02-18 08:00:00,2022-02-18 17:00:00,540,510,0
SES000427,20220218,OR02,D06,Full Day,2022-02-18 08:00:00,2022-02-18 17:00:00,540,510,0
SES000428,20220218,OR03,D03,Morning,2022-02-18 08:00:00,2022-02-18 12:30:00,270,250,0
SES000429,20220218,OR04,D08,Full Day,2022-02-18 08:00:00,2022-02-18 17:00:00,540,510,0
SES000430,20220218,OR05,D04,Afternoon,2022-02-18 13:00:00,2022-02-18 17:00:00,240,225,0
SES000431,20220218,OR06,D04,Full Day,2022-02-18 08:00:00,2022-02-18 17:00:00,540,510,0
SES000432,20220218,OR07,D09,Full Day,2022-02-18 08:00:00,2022-02-18 17:00:00,540,510,0
SES000433,20220218,OR08,D04,Morning,2022-02-18 08:00:00,2022-02-18 12:30:00,270,250,0
SES000434,20220218,OR09,D06,Emergency,2022-02-18 08:00:00,2022-02-18 17:00:00,540,510,1
SES000435,20220218,OR10,D06,Full Day,2022-02-18 08:00:00,2022-02-18 17:00:00,540,510,0
SES000436,20220218,OR11,D06,Full Day,2022-02-18 08:00:00,2022-02-18 17:00:00,540,510,0
SES000437,20220218,OR12,D04,Full Day,2022-02-18 08:00:00,2022-02-18 17:00:00,540,510,0
SES000438,20220219,OR09,D03,Emergency,2022-02-19 08:00:00,2022-02-19 17:00:00,540,510,1
SES000439,20220220,OR09,D08,Emergency,2022-02-20 08:00:00,2022-02-20 17:00:00,540,510,1
SES000440,20220221,OR01,D08,Morning,2022-02-21 08:00:00,2022-02-21 12:30:00,270,250,0
SES000441,20220221,OR02,D03,Morning,2022-02-21 08:00:00,2022-02-21 12:30:00,270,250,0
SES000442,20220221,OR03,D06,Full Day,2022-02-21 08:00:00,2022-02-21 17:00:00,540,510,0
SES000443,20220221,OR04,D09,Full Day,2022-02-21 08:00:00,2022-02-21 17:00:00,540,510,0
SES000444,20220221,OR05,D01,Full Day,2022-02-21 08:00:00,2022-02-21 17:00:00,540,510,0
SES000445,20220221,OR06,D10,Full Day,2022-02-21 08:00:00,2022-02-21 17:00:00,540,510,0
SES000446,20220221,OR07,D07,Afternoon,2022-02-21 13:00:00,2022-02-21 17:00:00,240,225,0
SES000447,20220221,OR08,D01,Full Day,2022-02-21 08:00:00,2022-02-21 17:00:00,540,510,0
SES000448,20220221,OR09,D08,Emergency,2022-02-21 08:00:00,2022-02-21 17:00:00,540,510,1
SES000449,20220221,OR10,D04,Morning,2022-02-21 08:00:00,2022-02-21 12:30:00,270,250,0
SES000450,20220221,OR11,D09,Full Day,2022-02-21 08:00:00,2022-02-21 17:00:00,540,510,0
SES000451,20220221,OR12,D07,Full Day,2022-02-21 08:00:00,2022-02-21 17:00:00,540,510,0
SES000452,20220222,OR01,D03,Full Day,2022-02-22 08:00:00,2022-02-22 17:00:00,540,510,0
SES000453,20220222,OR02,D05,Full Day,2022-02-22 08:00:00,2022-02-22 17:00:00,540,510,0
SES000454,20220222,OR03,D07,Full Day,2022-02-22 08:00:00,2022-02-22 17:00:00,540,510,0
SES000455,20220222,OR04,D01,Full Day,2022-02-22 08:00:00,2022-02-22 17:00:00,540,510,0
SES000456,20220222,OR05,D06,Morning,2022-02-22 08:00:00,2022-02-22 12:30:00,270,250,0
SES000457,20220222,OR06,D09,Full Day,2022-02-22 08:00:00,2022-02-22 17:00:00,540,510,0
SES000458,20220222,OR07,D04,Full Day,2022-02-22 08:00:00,2022-02-22 17:00:00,540,510,0
SES000459,20220222,OR08,D02,Full Day,2022-02-22 08:00:00,2022-02-22 17:00:00,540,510,0
SES000460,20220222,OR09,D01,Emergency,2022-02-22 08:00:00,2022-02-22 17:00:00,540,510,1
SES000461,20220222,OR10,D09,Morning,2022-02-22 08:00:00,2022-02-22 12:30:00,270,250,0
SES000462,20220222,OR11,D02,Full Day,2022-02-22 08:00:00,2022-02-22 17:00:00,540,510,0
SES000463,20220222,OR12,D03,Full Day,2022-02-22 08:00:00,2022-02-22 17:00:00,540,510,0
SES000464,20220223,OR01,D06,Full Day,2022-02-23 08:00:00,2022-02-23 17:00:00,540,510,0
SES000465,20220223,OR02,D02,Full Day,2022-02-23 08:00:00,2022-02-23 17:00:00,540,510,0
SES000466,20220223,OR03,D02,Morning,2022-02-23 08:00:00,2022-02-23 12:30:00,270,250,0
SES000467,20220223,OR04,D04,Full Day,2022-02-23 08:00:00,2022-02-23 17:00:00,540,510,0
SES000468,20220223,OR05,D05,Full Day,2022-02-23 08:00:00,2022-02-23 17:00:00,540,510,0
SES000469,20220223,OR06,D10,Full Day,2022-02-23 08:00:00,2022-02-23 17:00:00,540,510,0
SES000470,20220223,OR07,D10,Full Day,2022-02-23 08:00:00,2022-02-23 17:00:00,540,510,0
SES000471,20220223,OR08,D02,Full Day,2022-02-23 08:00:00,2022-02-23 17:00:00,540,510,0
SES000472,20220223,OR09,D07,Emergency,2022-02-23 08:00:00,2022-02-23 17:00:00,540,510,1
SES000473,20220223,OR10,D07,Full Day,2022-02-23 08:00:00,2022-02-23 17:00:00,540,510,0
SES000474,20220223,OR11,D05,Full Day,2022-02-23 08:00:00,2022-02-23 17:00:00,540,510,0
SES000475,20220223,OR12,D09,Full Day,2022-02-23 08:00:00,2022-02-23 17:00:00,540,510,0
SES000476,20220224,OR01,D07,Full Day,2022-02-24 08:00:00,2022-02-24 17:00:00,540,510,0
SES000477,20220224,OR02,D03,Full Day,2022-02-24 08:00:00,2022-02-24 17:00:00,540,510,0
SES000478,20220224,OR03,D06,Full Day,2022-02-24 08:00:00,2022-02-24 17:00:00,540,510,0
SES000479,20220224,OR04,D06,Full Day,2022-02-24 08:00:00,2022-02-24 17:00:00,540,510,0
SES000480,20220224,OR05,D08,Full Day,2022-02-24 08:00:00,2022-02-24 17:00:00,540,510,0
SES000481,20220224,OR06,D09,Full Day,2022-02-24 08:00:00,2022-02-24 17:00:00,540,510,0
SES000482,20220224,OR07,D02,Full Day,2022-02-24 08:00:00,2022-02-24 17:00:00,540,510,0
SES000483,20220224,OR08,D05,Full Day,2022-02-24 08:00:00,2022-02-24 17:00:00,540,510,0
SES000484,20220224,OR09,D08,Emergency,2022-02-24 08:00:00,2022-02-24 17:00:00,540,510,1
SES000485,20220224,OR10,D02,Full Day,2022-02-24 08:00:00,2022-02-24 17:00:00,540,510,0
SES000486,20220224,OR11,D02,Full Day,2022-02-24 08:00:00,2022-02-24 17:00:00,540,510,0
SES000487,20220224,OR12,D05,Full Day,2022-02-24 08:00:00,2022-02-24 17:00:00,540,510,0
SES000488,20220225,OR01,D05,Afternoon,2022-02-25 13:00:00,2022-02-25 17:00:00,240,225,0
SES000489,20220225,OR02,D08,Afternoon,2022-02-25 13:00:00,2022-02-25 17:00:00,240,225,0
SES000490,20220225,OR03,D08,Full Day,2022-02-25 08:00:00,2022-02-25 17:00:00,540,510,0
SES000491,20220225,OR04,D08,Full Day,2022-02-25 08:00:00,2022-02-25 17:00:00,540,510,0
SES000492,20220225,OR05,D03,Full Day,2022-02-25 08:00:00,2022-02-25 17:00:00,540,510,0
SES000493,20220225,OR06,D10,Full Day,2022-02-25 08:00:00,2022-02-25 17:00:00,540,510,0
SES000494,20220225,OR07,D10,Full Day,2022-02-25 08:00:00,2022-02-25 17:00:00,540,510,0
SES000495,20220225,OR08,D06,Morning,2022-02-25 08:00:00,2022-02-25 12:30:00,270,250,0
SES000496,20220225,OR09,D10,Emergency,2022-02-25 08:00:00,2022-02-25 17:00:00,540,510,1
SES000497,20220225,OR10,D08,Afternoon,2022-02-25 13:00:00,2022-02-25 17:00:00,240,225,0
SES000498,20220225,OR11,D07,Full Day,2022-02-25 08:00:00,2022-02-25 17:00:00,540,510,0
SES000499,20220225,OR12,D05,Full Day,2022-02-25 08:00:00,2022-02-25 17:00:00,540,510,0
SES000500,20220226,OR09,D08,Emergency,2022-02-26 08:00:00,2022-02-26 17:00:00,540,510,1
SES000501,20220227,OR09,D08,Emergency,2022-02-27 08:00:00,2022-02-27 17:00:00,540,510,1
SES000502,20220228,OR01,D10,Morning,2022-02-28 08:00:00,2022-02-28 12:30:00,270,250,0
SES000503,20220228,OR02,D02,Full Day,2022-02-28 08:00:00,2022-02-28 17:00:00,540,510,0
SES000504,20220228,OR03,D09,Full Day,2022-02-28 08:00:00,2022-02-28 17:00:00,540,510,0
SES000505,20220228,OR04,D09,Full Day,2022-02-28 08:00:00,2022-02-28 17:00:00,540,510,0
SES000506,20220228,OR05,D01,Full Day,2022-02-28 08:00:00,2022-02-28 17:00:00,540,510,0
SES000507,20220228,OR06,D09,Morning,2022-02-28 08:00:00,2022-02-28 12:30:00,270,250,0
SES000508,20220228,OR07,D03,Full Day,2022-02-28 08:00:00,2022-02-28 17:00:00,540,510,0
SES000509,20220228,OR08,D10,Full Day,2022-02-28 08:00:00,2022-02-28 17:00:00,540,510,0
